146;;;;;;;100;2016/11/16;7;23;14;TRUE;515928
147;;;;;;;100;2016/11/17;7;23;14;TRUE;518010
148;;;;;;;100;2016/11/18;7;23;14;TRUE;519600
149;;;;;;;100;2016/11/21;7;23;14;TRUE;521573
150;;;;;;;100;2016/11/22;7;23;14;TRUE;524212
151;10;;;;;;90;2016/11/23;7;23;14;FALSE;526161
152;;;;;;;100;2016/11/24;7;23;14;TRUE;527992
153;;;;;;;100;2016/11/25;7;23;14;TRUE;530056
154;12;6;;;;;65;2016/11/02;7;15;14;FALSE;498112
155;;;;;;;100;2016/11/03;7;15;14;TRUE;499670
156;;;;;;;100;2016/11/04;7;15;14;TRUE;502487
157;12;11;;;;;80;2016/11/07;7;15;14;FALSE;504821
158;12;6;;;;;65;2016/11/08;7;15;14;FALSE;506718
159;12;5;6;;;;35;2016/11/09;7;15;14;FALSE;508879
160;12;5;6;1;;;20;2016/11/10;7;15;14;FALSE;510437
161;12;6;;;;;65;2016/11/14;7;15;14;FALSE;512344
162;12;1;;;;;80;2016/11/15;7;15;14;FALSE;514333
163;12;;;;;;95;2016/11/16;7;15;14;FALSE;515701
164;;;;;;;100;2016/11/17;7;15;14;TRUE;517501
165;6;;;;;;70;2016/11/18;7;15;14;FALSE;519787
166;6;;;;;;70;2016/11/21;7;15;14;FALSE;521914
167;;;;;;Version minimaliste du ticket;100;2016/11/22;7;15;14;TRUE;524067
168;;;;;;;100;2016/11/23;7;15;14;TRUE;526064
169;;;;;;;100;2016/11/24;7;15;14;TRUE;527640
170;3;;;;;;80;2016/11/25;7;15;14;FALSE;530005
171;12;5;6;;;;35;2016/10/31;7;126;14;FALSE;496971
172;6;;;;;;70;2016/11/02;7;126;14;FALSE;498296
173;1;;;;;;85;2016/11/03;7;126;14;FALSE;500392
174;;;;;;;100;2016/11/04;7;126;14;TRUE;502271
175;;;;;;;100;2016/11/07;7;126;14;TRUE;504619
176;10;;;;;;90;2016/11/08;7;126;14;FALSE;506436
177;5;;;;;;70;2016/11/09;7;126;14;FALSE;508103
178;;;;;;;100;2016/11/10;7;126;14;TRUE;510354
179;6;;;;;;70;2016/11/14;7;126;14;FALSE;512649
180;10;;;;;bien separer les actions;90;2016/11/15;7;126;14;FALSE;514429
181;;;;;;;100;2016/11/16;7;126;14;TRUE;516140
182;;;;;;;100;2016/11/17;7;126;14;TRUE;517956
183;;;;;;;100;2016/11/18;7;126;14;TRUE;519604
184;;;;;;;100;2016/11/21;7;126;14;TRUE;521894
185;;;;;;;100;2016/11/22;7;126;14;TRUE;524486
186;6;;;;;;70;2016/11/23;7;126;14;FALSE;526492
187;1;;;;;;85;2016/11/24;7;126;14;FALSE;528411
188;1;;;;;;85;2016/11/25;7;126;14;FALSE;530152
189;12;1;;;;;80;2016/10/31;7;29;14;FALSE;496870
190;12;1;;;;;80;2016/11/02;7;29;14;FALSE;498628
191;12;1;;;;;80;2016/11/03;7;29;14;FALSE;500131
192;12;6;;;;;65;2016/11/04;7;29;14;FALSE;502670
193;12;6;;;;;65;2016/11/07;7;29;14;FALSE;504328
194;12;;;;;;95;2016/11/08;7;29;14;FALSE;506585
195;12;6;;;;;65;2016/11/09;7;29;14;FALSE;508135
196;12;;;;;;95;2016/11/10;7;29;14;FALSE;509967
197;12;;;;;;95;2016/11/14;7;29;14;FALSE;512320
198;;;;;;;100;2016/11/15;7;29;14;TRUE;514293
199;12;;;;;script tronque;95;2016/11/16;7;29;14;FALSE;515970
200;6;;;;;;70;2016/11/17;7;29;14;FALSE;517868
201;6;;;;;;70;2016/11/18;7;29;14;FALSE;519420
202;;;;;;;100;2016/11/21;7;29;14;TRUE;522034
203;;;;;;;100;2016/11/22;7;29;14;TRUE;524411
204;;;;;;;100;2016/11/23;7;29;14;TRUE;526070
205;6;;;;;;70;2016/11/24;7;29;14;FALSE;528096
206;;;;;;;100;2016/11/25;7;29;14;TRUE;529929
207;12;6;;;;;65;2016/10/31;7;28;14;FALSE;496712
208;12;6;;;;;65;2016/11/02;7;28;14;FALSE;499134
209;12;1;6;;;;50;2016/11/03;7;28;14;FALSE;500427
210;;;;;;;100;2016/11/07;7;28;14;TRUE;503935
211;12;6;;;;;65;2016/11/08;7;28;14;FALSE;505835
212;12;;;;;;95;2016/11/09;7;28;14;FALSE;507231
213;12;10;;;;;85;2016/11/10;7;28;14;FALSE;509524
214;;;;;;;100;2016/11/14;7;28;14;TRUE;512479
215;1;;;;;Un peu plus de detail dans les manips;85;2016/11/15;7;28;14;FALSE;514138
216;1;;;;;;85;2016/11/16;7;28;14;FALSE;515894
217;6;;;;;;70;2016/11/17;7;28;14;FALSE;518009
218;12;6;;;;;65;2016/11/18;7;28;14;FALSE;519269
219;;;;;;;100;2016/11/21;7;28;14;TRUE;521525
220;5;6;;;;;40;2016/11/22;7;28;14;FALSE;524263
221;12;6;;;;;65;2016/11/23;7;28;14;FALSE;525949
222;;;;;;;100;2016/11/24;7;28;14;TRUE;527854
223;;;;;;;100;2016/11/25;7;28;14;TRUE;529846
224;12;5;6;;;;35;2016/10/31;7;18;14;FALSE;497030
225;12;5;;;;;65;2016/11/02;7;18;14;FALSE;498915
226;12;;;;;;95;2016/11/04;7;18;14;FALSE;502552
227;6;;;;;;70;2016/11/08;7;18;14;FALSE;506484
228;12;5;;;;;65;2016/11/09;7;18;14;FALSE;507280
229;6;;;;;;70;2016/11/10;7;18;14;FALSE;509657
230;;;;;;;100;2016/11/14;7;18;14;TRUE;512296
231;6;;;;;mettre les manips au bon endroit;70;2016/11/15;7;18;14;FALSE;513930
232;;;;;;  + de detail dans les manip;100;2016/11/16;7;18;14;TRUE;516066
233;6;;;;;;70;2016/11/17;7;18;14;FALSE;518082
234;6;;;;;;70;2016/11/18;7;18;14;FALSE;519826
235;6;;;;;mettre les manips au bon endroit;70;2016/11/21;7;18;14;FALSE;521616
236;6;;;;;;70;2016/11/22;7;18;14;FALSE;524377
237;;;;;;;100;2016/11/23;7;18;14;TRUE;525999
238;;;;;;;100;2016/11/24;7;18;14;TRUE;528444
239;;;;;;;100;2016/11/25;7;18;14;TRUE;530158
240;12;1;;;;;80;2016/11/16;7;30;14;FALSE;516149
241;;;;;;;100;2016/11/17;7;30;14;TRUE;518115
242;;;;;;;100;2016/11/18;7;30;14;TRUE;519790
243;;;;;;;100;2016/11/24;7;30;14;TRUE;528432
244;1;;;;;;85;2016/11/25;7;30;14;FALSE;530147
245;12;;;;;;95;2016/10/03;7;17;14;FALSE;457588
246;12;6;;;;;65;2016/10/04;7;17;14;FALSE;459003
247;12;6;;;;;65;2016/10/05;7;17;14;FALSE;461439
248;12;1;5;;;;50;2016/10/06;7;17;14;FALSE;463481
249;12;;;;;;95;2016/10/07;7;17;14;FALSE;464796
250;12;11;;;;;80;2016/10/10;7;17;14;FALSE;466932
251;12;5;;;;;65;2016/10/11;7;17;14;FALSE;469802
252;;;;;;;100;2016/10/12;7;17;14;TRUE;471888
253;12;;;;;;95;2016/10/13;7;17;14;FALSE;474406
254;12;1;11;6;;;35;2016/10/14;7;17;14;FALSE;475919
255;12;6;;;;;65;2016/10/17;7;17;14;FALSE;477511
256;12;1;11;;;;65;2016/10/18;7;17;14;FALSE;479882
257;12;6;;;;;65;2016/10/19;7;17;14;FALSE;482728
258;12;11;;;;;80;2016/10/20;7;17;14;FALSE;483895
259;12;1;3;6;;;30;2016/10/21;7;17;14;FALSE;486025
260;12;6;;;;;65;2016/10/24;7;17;14;FALSE;488710
261;12;5;3;;;;45;2016/10/25;7;17;14;FALSE;490126
262;12;1;11;;;;65;2016/10/26;7;17;14;FALSE;492321
263;12;;;;;;95;2016/10/27;7;17;14;FALSE;493705
264;1;;;;;;85;2016/10/28;7;17;14;FALSE;495058
265;12;1;;;;;80;2016/10/03;7;21;14;FALSE;457277
266;;;;;;;100;2016/10/04;7;21;14;TRUE;459276
267;12;1;;;;;80;2016/10/05;7;21;14;FALSE;461638
268;12;11;;;;;80;2016/10/06;7;21;14;FALSE;463083
269;12;1;;;;;80;2016/10/10;7;21;14;FALSE;467251
270;12;11;;;;;80;2016/10/11;7;21;14;FALSE;469833
271;11;;;;;;85;2016/10/12;7;21;14;FALSE;471566
272;12;;;;;;95;2016/10/13;7;21;14;FALSE;473196
273;12;5;6;;;;35;2016/10/14;7;21;14;FALSE;476368
274;12;5;;;;;65;2016/10/17;7;21;14;FALSE;477132
275;12;;;;;;95;2016/10/18;7;21;14;FALSE;479575
276;12;;;;;;95;2016/10/19;7;21;14;FALSE;482418
277;12;3;;;;;75;2016/10/20;7;21;14;FALSE;484485
278;12;3;14;;;;70;2016/10/24;7;21;14;FALSE;488531
279;12;1;7;;;;50;2016/10/25;7;21;14;FALSE;490449
280;12;1;;;;;80;2016/10/26;7;21;14;FALSE;492442
281;12;;;;;;95;2016/10/27;7;21;14;FALSE;494161
282;12;5;;;;;65;2016/10/28;7;21;14;FALSE;495138
283;12;;;;;;95;2016/10/03;7;19;14;FALSE;457729
284;12;1;;;;;80;2016/10/04;7;19;14;FALSE;459775
285;12;5;;;;;65;2016/10/05;7;19;14;FALSE;461946
286;3;;;;;;80;2016/10/06;7;19;14;FALSE;463570
287;12;1;;;;;80;2016/10/07;7;19;14;FALSE;465694
288;12;1;5;;;;50;2016/10/10;7;19;14;FALSE;467774
